tweet_id,handle,retweet_count,text,mined_at,created_at
1225744125846327308,Donald J. Trump,40456,"RT @RealJamesWoods: I’ve tried so hard this past year to live without the wealth of knowledge available on Twitter, but this kind of blazin…",2020-02-12 14:18:37.835027,Fri Feb 07 11:32:27 +0000 2020
1225743061004771329,Donald J. Trump,29329,"Don’t worry, it won’t happen! https://t.co/XpUzHt8JKH",2020-02-12 14:18:37.835029,Fri Feb 07 11:28:13 +0000 2020
1225728756456808448,Donald J. Trump,9590,"....he will be successful, especially as the weather starts to warm &amp; the virus hopefully becomes weaker, and then… https://t.co/qhix0vHbP7",2020-02-12 14:18:37.835031,Fri Feb 07 10:31:23 +0000 2020
1225728755248828416,Donald J. Trump,17076,"Just had a long and very good conversation by phone with President Xi of China. He is strong, sharp and powerfully… https://t.co/U1HdLglu4p",2020-02-12 14:18:37.835033,Fri Feb 07 10:31:22 +0000 2020
1225622524047876096,Donald J. Trump,43054,RT @realDonaldTrump: https://t.co/FIg1SYtJcy,2020-02-12 14:18:37.835034,Fri Feb 07 03:29:15 +0000 2020
1225622378375524357,Donald J. Trump,132598,RT @realDonaldTrump: https://t.co/JDS4zUXXJG,2020-02-12 14:18:37.835036,Fri Feb 07 03:28:40 +0000 2020
1225589260054597633,Donald J. Trump,21189,"“The Senate acquitted President Trump of both charges fabricated by Congressional Democrats, led by Speaker Pelosi… https://t.co/ZR2cKBUI2w",2020-02-12 14:18:37.835038,Fri Feb 07 01:17:04 +0000 2020
1225589025312059392,Donald J. Trump,22181,“This President has done more for African Americans in this Country than any President since Lincoln.” @LouDobbs,2020-02-12 14:18:37.835040,Fri Feb 07 01:16:08 +0000 2020
1225586135503638528,Donald J. Trump,8606,RT @Scavino45: https://t.co/8OARJbOTfs,2020-02-12 14:18:37.835042,Fri Feb 07 01:04:39 +0000 2020
1225586003706077185,Donald J. Trump,9014,RT @DanScavino: Directions: Select all squares with a President. #AcquittedForever https://t.co/1pBUHS12Fm,2020-02-12 14:18:37.835044,Fri Feb 07 01:04:08 +0000 2020
1225585629356007424,Donald J. Trump,12996,RT @DanScavino: https://t.co/AKlI6lfPTo,2020-02-12 14:18:37.835046,Fri Feb 07 01:02:38 +0000 2020
1225585539652427776,Donald J. Trump,8341,RT @DanScavino: #AcquittedForever #KAG2020🇺🇸 https://t.co/1tmnaRqll7,2020-02-12 14:18:37.835048,Fri Feb 07 01:02:17 +0000 2020
1225553117929988097,Donald J. Trump,91354,https://t.co/QhTWvcY4Ke,2020-02-12 14:18:37.835050,Thu Feb 06 22:53:27 +0000 2020
1225547938107097089,Donald J. Trump,17768,"Welcome back to Earth, @Astro_Christina, and congratulations on breaking the female record for the longest stay in… https://t.co/qffpKuFWW0",2020-02-12 14:18:37.835052,Thu Feb 06 22:32:52 +0000 2020
1225542486875082753,Donald J. Trump,20521,"Nevada, I hear you on Yucca Mountain and my Administration will RESPECT you! Congress and previous Administrations… https://t.co/cYXHPknEwV",2020-02-12 14:18:37.835054,Thu Feb 06 22:11:13 +0000 2020
1225527986205667336,Donald J. Trump,13414,So true! https://t.co/Ds9MSUlWXA,2020-02-12 14:18:37.835056,Thu Feb 06 21:13:35 +0000 2020
1225493558788083714,Donald J. Trump,20075,https://t.co/KwC2zrtJxQ,2020-02-12 14:18:37.835058,Thu Feb 06 18:56:47 +0000 2020
1225288731235700737,Donald J. Trump,38358,Had failed presidential candidate @MittRomney devoted the same energy and anger to defeating a faltering Barack Oba… https://t.co/6SGtfGHgfo,2020-02-12 14:18:37.835059,Thu Feb 06 05:22:52 +0000 2020
1225284559488585729,Donald J. Trump,3965,"@nytimes “The Votes Were A Resounding Victory For Mr. Trump.” True, but the Impeachment Hoax was just a continuatio… https://t.co/PZKsmQNCzW",2020-02-12 14:18:37.835061,Thu Feb 06 05:06:18 +0000 2020
1225273889204441088,Donald J. Trump,4573,RT @HowieCarrShow: James Freeman's question https://t.co/2SXqS3Hqaa via @powerlineUS,2020-02-12 14:18:37.835063,Thu Feb 06 04:23:54 +0000 2020
1225264987716964353,Donald J. Trump,17833,"RT @nypost: Nancy Pelosi 'pre-ripped' pages of Trump's SOTU speech, video shows https://t.co/e4bItGSTPt https://t.co/Ef8YeIVGCx",2020-02-12 14:18:37.835066,Thu Feb 06 03:48:32 +0000 2020
1225203837226700800,Donald J. Trump,43054,https://t.co/FIg1SYtJcy,2020-02-12 14:18:37.835068,Wed Feb 05 23:45:32 +0000 2020
1225179058000089090,Donald J. Trump,60160,I will be making a public statement tomorrow at 12:00pm from the @WhiteHouse to discuss our Country’s VICTORY on the Impeachment Hoax!,2020-02-12 14:18:37.835070,Wed Feb 05 22:07:04 +0000 2020
1225174713992990721,Donald J. Trump,132598,https://t.co/JDS4zUXXJG,2020-02-12 14:18:37.835071,Wed Feb 05 21:49:49 +0000 2020
1225162346710163458,Donald J. Trump,29333,"RT @SenatorDole: .@POTUS really hit a home run last night.  In my 36+ years serving in Congress, I heard quite a few #SOTU  addresses.  Thi…",2020-02-12 14:18:37.835073,Wed Feb 05 21:00:40 +0000 2020
1225158283209650176,Donald J. Trump,71632,https://t.co/lj8RUqcz37,2020-02-12 14:18:37.835075,Wed Feb 05 20:44:31 +0000 2020
1225077274816471042,Donald J. Trump,28220,"“The Democrats want to run a Country, and they can’t run a Caucus.” Brad Blakeman @FoxNews  Iowa is a complete disa… https://t.co/HjYt638Ymw",2020-02-12 14:18:37.835077,Wed Feb 05 15:22:37 +0000 2020
1225046298803494914,Donald J. Trump,76551,"RT @WhiteHouse: Speaker Pelosi just ripped up:

One of our last surviving Tuskegee Airmen.

The survival of a child born at 21 weeks.

The…",2020-02-12 14:18:37.835079,Wed Feb 05 13:19:32 +0000 2020
1225046222123171841,Donald J. Trump,22433,"Thank you Jonathan, and great job! https://t.co/GAZJ5ErJpF",2020-02-12 14:18:37.835081,Wed Feb 05 13:19:14 +0000 2020
1225045673394999298,Donald J. Trump,6193,"RT @KatiePavlich: Very excited to announce the newest addition to @townhallcom, Townhall 🇺🇸 VIP! Find out more and use promo code “Katie” f…",2020-02-12 14:18:37.835083,Wed Feb 05 13:17:03 +0000 2020
1225045561050648577,Donald J. Trump,12421,"RT @jaegerbombsaway: Nancy’s legacy is ripping up a document she is mandated to preserve. She’s a complete failure 

#PelosiTantrum",2020-02-12 14:18:37.835085,Wed Feb 05 13:16:36 +0000 2020
1225045430100250630,Donald J. Trump,10074,"RT @PIANORAMA: Uncouth is too polite.
#PelosiTantrum",2020-02-12 14:18:37.835087,Wed Feb 05 13:16:05 +0000 2020
1225045367005286400,Donald J. Trump,7467,RT @Mikkelsen_YNWA: @GrahamLedger It's incredible the US has a person like her in that position. What she did at the end was incredible! I…,2020-02-12 14:18:37.835089,Wed Feb 05 13:15:50 +0000 2020
1225045292183183365,Donald J. Trump,8311,RT @heelerhoney: Perhaps Nancy’s little tantrum of tearing up the #SOTU speech was a slick maneuver to get people to talk about her instead…,2020-02-12 14:18:37.835091,Wed Feb 05 13:15:32 +0000 2020
1225044195095777280,Donald J. Trump,7829,RT @LionelMedia: Don’t let #NancyPelosi dilute or take from the @realDonaldTrump’s brilliant #StateOfTheUnion.,2020-02-12 14:18:37.835093,Wed Feb 05 13:11:10 +0000 2020
1225044181443383296,Donald J. Trump,23351,RT @LionelMedia: Retweet if you stand with ⁦@realDonaldTrump⁩! https://t.co/3ju6dzvO2S,2020-02-12 14:18:37.835095,Wed Feb 05 13:11:07 +0000 2020
1225043881399590912,Donald J. Trump,9691,RT @CarmineSabia: It is hilarious to see Speaker Pelosi so #Classless and #Broken. They know 2020 is gone. Who is their hero Pete Buttigieg…,2020-02-12 14:18:37.835097,Wed Feb 05 13:09:56 +0000 2020
1225043808016093184,Donald J. Trump,7648,RT @kurt_mcgert: Way to not only represent yourself and your party. She is an absolute disgrace and she is everything that is wrong with ou…,2020-02-12 14:18:37.835099,Wed Feb 05 13:09:38 +0000 2020
1225043711752638466,Donald J. Trump,8099,"RT @DrewCHudson: Nancy Pelosi ripping up the State of the Union speech...I assume she planned to throw the trash on the sidewalk, given the…",2020-02-12 14:18:37.835101,Wed Feb 05 13:09:15 +0000 2020
1225043659273490432,Donald J. Trump,6998,"RT @AuroraLightzz: This is pure gold, because she’s the one parading how immature and childish the president is but then look how she acted…",2020-02-12 14:18:37.835103,Wed Feb 05 13:09:03 +0000 2020
1225043584417746946,Donald J. Trump,9512,RT @HiredGun37: Today - The Senate gets to pull a #PelosiTantrum and do to the Impeachment Articles what she did to the SOTU. Karma is a bi…,2020-02-12 14:18:37.835105,Wed Feb 05 13:08:45 +0000 2020
1225043530634186752,Donald J. Trump,7011,RT @Real_Theology: This is what building bridges to the American people looks like.. The #PelosiTantrum is a tragic image of how divided ou…,2020-02-12 14:18:37.835107,Wed Feb 05 13:08:32 +0000 2020
1225043234084335617,Donald J. Trump,5207,RT @JonMart93888215: Where those the Articles of Impeachment Nancy was ripping up #PelosiTantrum,2020-02-12 14:18:37.835109,Wed Feb 05 13:07:21 +0000 2020
1225043183094181888,Donald J. Trump,6746,"RT @SauerBread: @SpeakerPelosi #PelosiTantrum
A speech that
•Honored so many Americans
•Celebrated a strong US economy
•Seeks to continue l…",2020-02-12 14:18:37.835111,Wed Feb 05 13:07:09 +0000 2020
1225043113284112390,Donald J. Trump,10154,RT @StarParker: Who liberals hate. #PelosiNeedsToGo #pelositantrum https://t.co/W0tMjgOc1V,2020-02-12 14:18:37.835113,Wed Feb 05 13:06:53 +0000 2020
1225043051300737025,Donald J. Trump,5249,RT @stillgray: #PelosiTantrum is trending. You hate to see it.,2020-02-12 14:18:37.835115,Wed Feb 05 13:06:38 +0000 2020
1225043019151347713,Donald J. Trump,9399,RT @co_firing_line: The only thing Nancy Pelosi proved is that liberalism is an ideology of insane hate and rage.  She should be censured a…,2020-02-12 14:18:37.835117,Wed Feb 05 13:06:30 +0000 2020
1225042946430554112,Donald J. Trump,10649,"RT @Soll_DeWitt: History won't be kind for Nancy Pelosi: she will be remembered as the Speaker who initiated a malicious impeachment, who's…",2020-02-12 14:18:37.835119,Wed Feb 05 13:06:13 +0000 2020
1225042857599340545,Donald J. Trump,12558,"RT @TreasuryTutor: Dear USA
Our political system here (UK) isn't perfect, but our Speaker is supposed to be impartial and neutral - and see…",2020-02-12 14:18:37.835121,Wed Feb 05 13:05:52 +0000 2020
1225042770081079304,Donald J. Trump,11898,"RT @chicksonright: It's perfect that  #PelosiTantrum is trending.  What a humiliating night for her all the way around.  

Nance - you migh…",2020-02-12 14:18:37.835123,Wed Feb 05 13:05:31 +0000 2020
1225042384838369280,Donald J. Trump,5834,"RT @DrErinKateStair: That was weak, Nancy. I wish she held her cool. Plays into every female stereotype. 
 #PelosiTantrum",2020-02-12 14:18:37.835125,Wed Feb 05 13:03:59 +0000 2020
1225041965403770880,Donald J. Trump,9787,RT @NikkiHaley: The accomplishments speak for themselves. Congratulations @realDonaldTrump. ❤️🇺🇸 #SOTU #Results,2020-02-12 14:18:37.835126,Wed Feb 05 13:02:19 +0000 2020
1225041799703646213,Donald J. Trump,38547,RT @NikkiHaley: Disappointed to see @SpeakerPelosi rip up the speech that mentioned lives we’ve lost and heroes we celebrated at the SOTU.…,2020-02-12 14:18:37.835128,Wed Feb 05 13:01:39 +0000 2020
1225041277533728768,Donald J. Trump,48899,It was a great and triumphant evening for our Country. Thank you for all of the nice remarks and wonderful reviews… https://t.co/8vGSi8U67F,2020-02-12 14:18:37.835130,Wed Feb 05 12:59:35 +0000 2020
1224860856024018945,Donald J. Trump,38466,#SOTU2020 https://t.co/W03gQLkdpo,2020-02-12 14:18:37.835132,Wed Feb 05 01:02:39 +0000 2020
1224843135328686083,Donald J. Trump,20776,https://t.co/QeFYDg9jZ0,2020-02-12 14:18:37.835134,Tue Feb 04 23:52:14 +0000 2020
1224724275900375042,Donald J. Trump,32816,"My Approval Rating in the Republican Party = 95%, a record! Big Iowa win. Approval Rating overall = 53%, a new high… https://t.co/YEXBEfdjIL",2020-02-12 14:18:37.835136,Tue Feb 04 15:59:56 +0000 2020
1224722351125823491,Donald J. Trump,29121,"Market up big today on very good economic news. JOBS, JOBS, JOBS!",2020-02-12 14:18:37.835137,Tue Feb 04 15:52:17 +0000 2020
1224705518205317126,Donald J. Trump,7975,RT @CLewandowski_: It’s an honor to caucus for ⁦@realDonaldTrump⁩ at a packed house at the Panorama Elementary School in Iowa!  On to Victo…,2020-02-12 14:18:37.835139,Tue Feb 04 14:45:24 +0000 2020
1224705322037776386,Donald J. Trump,9701,"RT @TeamTrump: The Republican Party Has Never Been More United!

#IowaCaucuses https://t.co/scbXdkvOag",2020-02-12 14:18:37.835141,Tue Feb 04 14:44:37 +0000 2020
1224705310197211137,Donald J. Trump,9252,"RT @GOPChairwoman: Congratulations to the winner of the #IACaucus: @realDonaldTrump. 

He won Iowa big in 2016, and he's going to carry it…",2020-02-12 14:18:37.835143,Tue Feb 04 14:44:34 +0000 2020
1224705202307129346,Donald J. Trump,9316,"RT @LaraLeaTrump: No matter who wins tonight on the democrat side, we know that America feels the incredible results of the President’s pol…",2020-02-12 14:18:37.835145,Tue Feb 04 14:44:08 +0000 2020
1224705069809008644,Donald J. Trump,9066,RT @EricTrump: What an unbelievable night in #Iowa! The turnout and support for @realDonaldTrump was off the charts! #MAGA #NorwalkIA 🇺🇸🇺🇸…,2020-02-12 14:18:37.835147,Tue Feb 04 14:43:37 +0000 2020
1224704998044508164,Donald J. Trump,7873,"RT @TeamTrump: Meanwhile...

President @realDonaldTrump CRUSHED all incumbent turnout records in Iowa! 

#IACaucus",2020-02-12 14:18:37.835149,Tue Feb 04 14:43:20 +0000 2020
1224704962627866626,Donald J. Trump,10438,RT @GOPChairwoman: Congratulations to @realDonaldTrump for officially breaking the turnout record for an incumbent president in the #IACauc…,2020-02-12 14:18:37.835151,Tue Feb 04 14:43:11 +0000 2020
1224704916679274496,Donald J. Trump,4541,RT @piersmorgan: 🤣,2020-02-12 14:18:37.835153,Tue Feb 04 14:43:00 +0000 2020
1224704797221236737,Donald J. Trump,7066,"RT @GOPChairwoman: While the #IACaucus outcome is still uncertain for Democrats, the Republican Party is more unified than ever behind @rea…",2020-02-12 14:18:37.835155,Tue Feb 04 14:42:32 +0000 2020
1224704679852023809,Donald J. Trump,6679,RT @piersmorgan: He's got a point...how many more self-inflicted 2020 election gifts are  Democrats going to hand their opponent?  #Iowa #I…,2020-02-12 14:18:37.835157,Tue Feb 04 14:42:04 +0000 2020
1224703970922434560,Donald J. Trump,22764,"RT @EricTrump: My father always says he has 95% Republican support... Last night he was proven wrong — in fact, @realDonaldTrump has 97.1%…",2020-02-12 14:18:37.835159,Tue Feb 04 14:39:15 +0000 2020
1224702718754856960,Donald J. Trump,26869,"The Democrat Party in Iowa really messed up, but the Republican Party did not. I had the largest re-election vote i… https://t.co/4KWXwXhQ3v",2020-02-12 14:18:37.835161,Tue Feb 04 14:34:16 +0000 2020
1224699832901799939,Donald J. Trump,28486,"When will the Democrats start blaming RUSSIA, RUSSIA, RUSSIA, instead of their own incompetence for the voting disa… https://t.co/6Lxb1hnROi",2020-02-12 14:18:37.835163,Tue Feb 04 14:22:48 +0000 2020
1224685852133031936,Donald J. Trump,16785,"It is not the fault of Iowa, it is the Do Nothing Democrats fault. As long as I am President, Iowa will stay where… https://t.co/3HkBz2pxDt",2020-02-12 14:18:37.835165,Tue Feb 04 13:27:15 +0000 2020
1224684209089982464,Donald J. Trump,11846,RT @awzurcher: Here’s your Iowa democracy in action - a coin toss to determine who gets the last delegate out of this #IowaCaucus precinct…,2020-02-12 14:18:37.835166,Tue Feb 04 13:20:43 +0000 2020
1224683911634178049,Donald J. Trump,10732,"RT @guypbenson: “No, but seriously, let us run your healthcare,” they said.",2020-02-12 14:18:37.835168,Tue Feb 04 13:19:32 +0000 2020
1224683750962925569,Donald J. Trump,5032,"RT @NateSilver538: At this point, it's been 3.6 hours since the start of the caucuses and 1.9% of precincts have reported results, which ex…",2020-02-12 14:18:37.835170,Tue Feb 04 13:18:54 +0000 2020
1224683567369916416,Donald J. Trump,5660,"RT @BretBaier: The Iowa Democratic Party said it has found ""inconsistencies"" in the reporting of the caucus results, but says there was no…",2020-02-12 14:18:37.835172,Tue Feb 04 13:18:10 +0000 2020
1224683472016543744,Donald J. Trump,3538,RT @DailyMail: Supporters wait to find out what is happening as the Democratic results are plunged into chaos #IowaCaucuses https://t.co/oC…,2020-02-12 14:18:37.835174,Tue Feb 04 13:17:47 +0000 2020
1224682674775908352,Donald J. Trump,6501,"RT @agearan: Trump 2020 campaign manager Brad Parscale:  
“Democrats are stewing in a caucus mess of their own creation with the sloppiest…",2020-02-12 14:18:37.835176,Tue Feb 04 13:14:37 +0000 2020
1224681536567627776,Donald J. Trump,4872,RT @HawleyMO: Can’t wait to see the Chiefs at the White House! #ChiefsKingdom,2020-02-12 14:18:37.835177,Tue Feb 04 13:10:06 +0000 2020
1224681180123082752,Donald J. Trump,2903,RT @HawleyMO: https://t.co/B71SbCzgW5,2020-02-12 14:18:37.835180,Tue Feb 04 13:08:41 +0000 2020
1224681131951493121,Donald J. Trump,3460,RT @HawleyMO: Today I will introduce in the Senate a resolution honoring the Chiefs as SUPER BOWL CHAMPIONS #ChiefsKingdom,2020-02-12 14:18:37.835182,Tue Feb 04 13:08:29 +0000 2020
1224679531606355968,Donald J. Trump,7739,RT @DanScavino: https://t.co/Wfqk54w0wV,2020-02-12 14:18:37.835184,Tue Feb 04 13:02:08 +0000 2020
1224657196392370177,Donald J. Trump,37302,"The Democrat Caucus is an unmitigated disaster. Nothing works, just like they ran the Country. Remember the  5 Bill… https://t.co/gfWXBssT0H",2020-02-12 14:18:37.835186,Tue Feb 04 11:33:23 +0000 2020
1224550106462138368,Donald J. Trump,31755,Big WIN for us in Iowa tonight. Thank you!,2020-02-12 14:18:37.835187,Tue Feb 04 04:27:51 +0000 2020
1224548975157686272,Donald J. Trump,17425,"RT @SaraCarterDC: #EXCLUSIVE

GOP Investigation:Thousands Of Obama Admin Docs Under Review Regarding Ukraine White House Meetings 

Read my…",2020-02-12 14:18:37.835189,Tue Feb 04 04:23:21 +0000 2020
1224548665743892480,Donald J. Trump,5197,RT @JohnBoozman: My full statement on my vote to move the impeachment trial to the next stage: https://t.co/7aJcyduDlf,2020-02-12 14:18:37.835191,Tue Feb 04 04:22:07 +0000 2020
1224547020410630144,Donald J. Trump,7509,"RT @SenMcSallyAZ: .@POTUS continues the effort to end human trafficking. In 2018, I helped pass the SOAR Act in the House to train our heal…",2020-02-12 14:18:37.835192,Tue Feb 04 04:15:35 +0000 2020
1224546193759449088,Donald J. Trump,3647,"RT @SenMcSallyAZ: Marana’s busy airport can continue to grow safely thanks to funding for an air traffic control tower.
https://t.co/VTcBOQ…",2020-02-12 14:18:37.835194,Tue Feb 04 04:12:18 +0000 2020
1224546130379386881,Donald J. Trump,4083,"RT @SenMcSallyAZ: .@Raytheon is headquartering its combined missiles defense unit right here in Southern Arizona.
https://t.co/KhQRzdvSXt",2020-02-12 14:18:37.835196,Tue Feb 04 04:12:03 +0000 2020
1224545928746557441,Donald J. Trump,10094,RT @MarshaBlackburn: Our Founders would be “aghast” if they knew Adam Schiff released private phone records of a journalist and the top Rep…,2020-02-12 14:18:37.835198,Tue Feb 04 04:11:15 +0000 2020
1224545846819217409,Donald J. Trump,12699,"RT @MarshaBlackburn: Fighting corruption is not an impeachable offense.
 
A policy disagreement is not an impeachable offense.
 
Asserting…",2020-02-12 14:18:37.835200,Tue Feb 04 04:10:55 +0000 2020
1224545629336150017,Donald J. Trump,9689,"RT @MarshaBlackburn: This weekend, Senators Bennet, Klobuchar, Sanders and Warren were campaigning to replace @realDonaldTrump. Today, they…",2020-02-12 14:18:37.835202,Tue Feb 04 04:10:03 +0000 2020
1224545516006100993,Donald J. Trump,7647,"RT @MarshaBlackburn: Democrats took our country on a wild goose chase, starting with the Mueller Report, and persisting with a partisan imp…",2020-02-12 14:18:37.835203,Tue Feb 04 04:09:36 +0000 2020
1224545320211767296,Donald J. Trump,8535,"RT @MarshaBlackburn: The House Impeachment Managers have refused to answer basic questions about coordination with the “whistleblower.”
 
1…",2020-02-12 14:18:37.835205,Tue Feb 04 04:08:49 +0000 2020
1224545251291025408,Donald J. Trump,5468,RT @MarshaBlackburn: Impeachment* https://t.co/B9CrPQDNkO,2020-02-12 14:18:37.835207,Tue Feb 04 04:08:33 +0000 2020
1224536010266173440,Donald J. Trump,5467,RT @GOP: “A lot of candidates running for office and a lot of politicians talk about doing something about criminal justice reform but real…,2020-02-12 14:18:37.835208,Tue Feb 04 03:31:50 +0000 2020
1224535896579543050,Donald J. Trump,8508,"RT @GOP: “By approving both articles, the House of Representatives violated our Constitutional order, illegally abused their power of impea…",2020-02-12 14:18:37.835210,Tue Feb 04 03:31:23 +0000 2020
1224535833237172225,Donald J. Trump,4338,"RT @RNCLatinos: .@mercedesschlapp:

""Democrats have a socialist agenda while President @realDonaldTrump is focused on results.""

Mercedes S…",2020-02-12 14:18:37.835212,Tue Feb 04 03:31:08 +0000 2020
1224535672842805250,Donald J. Trump,4840,"RT @GOP: The RNC and @TeamTrump make an HISTORIC fundraising team - just ask Campaign Manager, @parscale ⬇️
 
“The fundraising is out of th…",2020-02-12 14:18:37.835214,Tue Feb 04 03:30:29 +0000 2020
1224535475043622914,Donald J. Trump,14212,"RT @GOP: RT if you’re STILL not tired of winning!
https://t.co/8LFQFEqXIv",2020-02-12 14:18:37.835216,Tue Feb 04 03:29:42 +0000 2020
1224535285503053825,Donald J. Trump,4656,RT @GOP: “The President has strong economic numbers… and people are feeling better than they did four years ago.” -@GOPChairwoman https://t…,2020-02-12 14:18:37.835217,Tue Feb 04 03:28:57 +0000 2020
1224534673302396935,Donald J. Trump,3775,"RT @SenRonJohnson: To use the House managers’ own argument on witnesses:
 
“The American people deserve a fair impeachment.”
“The Constitut…",2020-02-12 14:18:37.835219,Tue Feb 04 03:26:31 +0000 2020
1224534660270694401,Donald J. Trump,4293,"RT @SenRonJohnson: Unfortunately, the House did not deliver a fair impeachment to the Senate. Instead, contrary to the warnings of @Speaker…",2020-02-12 14:18:37.835220,Tue Feb 04 03:26:28 +0000 2020
1224534648153366529,Donald J. Trump,3437,RT @SenRonJohnson: House Democrats now demand the Senate do their investigatory work for them. Caving to their demands would have set a dan…,2020-02-12 14:18:37.835222,Tue Feb 04 03:26:25 +0000 2020
1224534192450678784,Donald J. Trump,4744,"RT @SenJohnBarrasso: Voting is starting in Iowa today. The decision on who the president should be is made by voters, not by the United Sta…",2020-02-12 14:18:37.835224,Tue Feb 04 03:24:36 +0000 2020
1224534111005618176,Donald J. Trump,5993,"RT @SenTedCruz: Democrats wanted Senate impeachment witnesses because they failed to prove their case.
https://t.co/aanvUqjfwH",2020-02-12 14:18:37.835225,Tue Feb 04 03:24:17 +0000 2020
1224534061873537024,Donald J. Trump,3168,RT @SenCapito: Just wanted to give an update on where we are with the #impeachment trial this week: https://t.co/NQrTtE50bj,2020-02-12 14:18:37.835227,Tue Feb 04 03:24:05 +0000 2020
1224533790808322049,Donald J. Trump,6223,"RT @SenateGOP: 13 witnesses.

28,578 documents.

193 video clips.

The Senate carried out our constitutional duty FAIRLY, and @realdonaldtr…",2020-02-12 14:18:37.835229,Tue Feb 04 03:23:01 +0000 2020
1224533067156590592,Donald J. Trump,25489,Many people do not know what a great guy &amp; fantastic political talent the great Rush Limbaugh is. There is nobody l… https://t.co/VvdCXTbI3R,2020-02-12 14:18:37.835230,Tue Feb 04 03:20:08 +0000 2020
1224427074342928384,Donald J. Trump,20592,https://t.co/KSVkKL76NM,2020-02-12 14:18:37.835232,Mon Feb 03 20:18:57 +0000 2020
1224377770983284737,Donald J. Trump,35769,Where’s the Whistleblower? Where’s the second Whistleblower? Where’s the Informer? Why did Corrupt politician Schif… https://t.co/rPE6VcffXj,2020-02-12 14:18:37.835233,Mon Feb 03 17:03:03 +0000 2020
1224375193595981824,Donald J. Trump,25003,KEEP AMERICA GREAT!,2020-02-12 14:18:37.835235,Mon Feb 03 16:52:48 +0000 2020
1224375060250746880,Donald J. Trump,36799,MAKE AMERICA GREAT AGAIN!,2020-02-12 14:18:37.835236,Mon Feb 03 16:52:16 +0000 2020
1224374908710420480,Donald J. Trump,20540,"Republicans in Iowa, go out and Caucus today. Your great Trade Deals with China, Mexico, Canada, Japan, South Korea… https://t.co/rZTznIgOXe",2020-02-12 14:18:37.835237,Mon Feb 03 16:51:40 +0000 2020
1224372633233428489,Donald J. Trump,26439,"I hope Republicans &amp; the American people realize that the totally partisan Impeachment Hoax is exacty that, a Hoax.… https://t.co/FzKPQnD0Bi",2020-02-12 14:18:37.835239,Mon Feb 03 16:42:38 +0000 2020
1224320639458299904,Donald J. Trump,10469,"RT @michaelbeatty3: ""MY VIEWERS WANT ACCOUNTABILITY!!!!""
""WE'LL BE WATCHING SENATOR""
Maria says EXACTLY what Americans are thinking.
THANK…",2020-02-12 14:18:37.835241,Mon Feb 03 13:16:01 +0000 2020
1224320532851691521,Donald J. Trump,5345,@LindseyGrahamSC https://t.co/lWUKpH1ydc,2020-02-12 14:18:37.835242,Mon Feb 03 13:15:36 +0000 2020
1224317265702801408,Donald J. Trump,15808,"The DNC on Bernie Sanders, “Looks like they’re going to do it to him again, doesn’t it?” @SteveDoocy @foxandfriends",2020-02-12 14:18:37.835244,Mon Feb 03 13:02:37 +0000 2020
1224212684499030018,Donald J. Trump,54149,"RT @realDonaldTrump: I promised to restore hope in America. That includes the least among us. Together, let’s KEEP AMERICA GREAT! 

Text TR…",2020-02-12 14:18:37.835246,Mon Feb 03 06:07:03 +0000 2020
1224202195798757376,Donald J. Trump,26991,Hope you liked this! https://t.co/y1j2Wf6J4p,2020-02-12 14:18:37.835247,Mon Feb 03 05:25:22 +0000 2020
1224198282550882306,Donald J. Trump,11444,RT @GOPChairwoman: The RNC is building the biggest data infrastructure and ground game in the history of politics to re-elect @realDonaldTr…,2020-02-12 14:18:37.835249,Mon Feb 03 05:09:49 +0000 2020
1224198160580476929,Donald J. Trump,10767,RT @TeamTrump: President @realDonaldTrump: We have a 'Positive Revolution' going on in America! https://t.co/rqLyiu6CpW,2020-02-12 14:18:37.835250,Mon Feb 03 05:09:20 +0000 2020
1224198059611115521,Donald J. Trump,16992,Great company! https://t.co/Q1NFAHrC3p,2020-02-12 14:18:37.835252,Mon Feb 03 05:08:56 +0000 2020
1224197475898097664,Donald J. Trump,20628,"RT @DonaldJTrumpJr: My father @realDonaldTrump promised to restore hope in America. 

That includes EVERYONE!!!

Together, let’s KEEP AMERI…",2020-02-12 14:18:37.835253,Mon Feb 03 05:06:37 +0000 2020
1224197071244288000,Donald J. Trump,13593,Thank you Mike! https://t.co/iNwuaJ3KVP,2020-02-12 14:18:37.835254,Mon Feb 03 05:05:00 +0000 2020
1224196678338609153,Donald J. Trump,22193,"RT @TeamTrump: Our SECOND #SuperBowl ad just aired!

America is Stronger, Safer, and More Prosperous thanks to President @realDonaldTrump…",2020-02-12 14:18:37.835256,Mon Feb 03 05:03:27 +0000 2020
1224195596434710529,Donald J. Trump,42944,RT @realDonaldTrump: Congratulations to the Kansas City Chiefs on a great game and a fantastic comeback under immense pressure. We are prou…,2020-02-12 14:18:37.835258,Mon Feb 03 04:59:09 +0000 2020
1224195317479936000,Donald J. Trump,13988,RT @parscale: The triggered left is doing everything possible to make negative talking points about the @realDonaldTrump #SuperBowl ad abou…,2020-02-12 14:18:37.835259,Mon Feb 03 04:58:02 +0000 2020
1224178079808905216,Donald J. Trump,7681,RT @DavidAFrench: This was a good ad highlighting a very good thing Trump did. @AliceMarieFree is a good friend and a wonderful person.,2020-02-12 14:18:37.835260,Mon Feb 03 03:49:33 +0000 2020
